9cae7f8c-40b6-42f2-ab1f-e9792ebd1d78	blog posts i want to read	but haven't yet	\N	092d58c9-d64b-40ab-a8a2-d683c92aa319	f	\N	2021-10-05 23:27:15	2021-12-07 03:02:50	{"perms": {"perms": {"vote__list": true, "vote__users": true, "view_tag__list": false, "add_items__list": true, "view_tag__users": false, "add_items__users": true, "view_tag__anybody": false}, "users": {}}, "format": {"url": false, "name": true, "paragraph": false}}
16c5f113-66cc-4514-8df0-4092a99285c0	Fruits	Wow! Your opinion sucks!	{All,"Not fruit"}	51665f37-95f8-419c-a837-33521570fe04	f	\N	2021-04-25 03:22:54	2021-11-30 02:07:41	{"perms": {"perms": {"vote__list": true, "vote__users": true, "view_tag__list": true, "add_items__list": true, "view_tag__users": true, "add_items__users": false, "view_tag__anybody": true}, "users": {}}, "format": {"url": false, "name": true, "paragraph": false}}
4d72d011-e4cc-4a8c-811d-ed371d6f04b3	books to read	books to read	{default,"speculative fiction",Parable}	1d841ddb-bba0-4f1a-a8ab-c5eb4d20cc35	t	\N	2021-05-12 04:53:33	2021-11-21 06:34:39	{"perms": {"perms": {"vote__list": true, "vote__users": true, "view_tag__list": true, "add_items__list": true, "view_tag__users": true, "add_items__users": true, "view_tag__anybody": true}, "users": {}}, "format": {"url": false, "name": true, "paragraph": false}}
7d978e49-f6f7-44f5-a3c6-d320cf62b8c8	Games I want to play 	By recommendation or otherwise 	\N	092d58c9-d64b-40ab-a8a2-d683c92aa319	f	\N	2021-04-28 05:23:09	2021-11-21 06:34:39	{"perms": {"perms": {"vote__list": true, "vote__users": true, "view_tag__list": true, "add_items__list": true, "view_tag__users": true, "add_items__users": true, "view_tag__anybody": true}, "users": {}}, "format": {"url": false, "name": true, "paragraph": false}}
09044c15-3d3a-4268-9586-074d8ddf95d9	ways to laugh while texting	sorted by which portrays the most humour	{texting,discard}	092d58c9-d64b-40ab-a8a2-d683c92aa319	f	\N	2021-04-25 23:37:18	2021-11-30 02:26:57	{"perms": {"perms": {"vote__list": true, "vote__users": true, "view_tag__list": true, "add_items__list": false, "view_tag__users": true, "add_items__users": false, "view_tag__anybody": true}, "users": {}}, "format": {"url": false, "name": true, "paragraph": false}}
80aec7f3-829f-4eda-8384-a1cfedcf26e5	Suggestions	Leave your constructive criticisms and features you want implemented!	{"rename column to subcategory and make them part of unorderd-list-heirarchy",done,Delayed}	51665f37-95f8-419c-a837-33521570fe04	f	\N	2021-04-25 03:32:57	2021-11-21 06:34:39	{"perms": {"perms": {"vote__list": true, "vote__users": true, "view_tag__list": true, "add_items__list": true, "view_tag__users": true, "add_items__users": true, "view_tag__anybody": true}, "users": {}}, "format": {"url": false, "name": true, "paragraph": false}}
301067af-b6bd-484f-b55d-d2381c6d8463	Seattle area restaurants 	Rank by quality 	{default,"High end","Cheap eats"}	4edf417e-bae7-4c03-98f2-43b9c1270c03	f	\N	2021-05-16 01:07:45	2021-11-21 06:34:39	{"perms": {"perms": {"vote__list": true, "vote__users": true, "view_tag__list": true, "add_items__list": true, "view_tag__users": true, "add_items__users": true, "view_tag__anybody": true}, "users": {}}, "format": {"url": false, "name": true, "paragraph": false}}
3b3a4c72-c025-4397-a37b-b457f47a4e57	jolly ranchers	flavors	\N	092d58c9-d64b-40ab-a8a2-d683c92aa319	f	\N	2021-05-30 19:23:40	2021-11-21 06:34:39	{"perms": {"perms": {"vote__list": true, "vote__users": true, "view_tag__list": true, "add_items__list": true, "view_tag__users": true, "add_items__users": true, "view_tag__anybody": true}, "users": {}}, "format": {"url": false, "name": true, "paragraph": false}}
5117be15-81ba-453e-9035-3ccb547cc8f3	Epic Youtube videos	epic	\N	e127a127-2a9c-451a-ba77-1171938a35e2	t	\N	2021-09-02 04:11:17	2021-11-21 06:34:39	{"perms": {"perms": {"vote__list": true, "vote__users": true, "view_tag__list": true, "add_items__list": true, "view_tag__users": true, "add_items__users": true, "view_tag__anybody": true}, "users": {}}, "format": {"url": false, "name": true, "paragraph": false}}
d7b29c89-c8de-431e-b172-c4a6b44c52c5	shows 	i want to watch	\N	092d58c9-d64b-40ab-a8a2-d683c92aa319	t	shows-	2021-10-22 23:08:02	2021-11-21 06:34:39	{"perms": {"perms": {"vote__list": true, "vote__users": true, "view_tag__list": true, "add_items__list": true, "view_tag__users": true, "add_items__users": true, "view_tag__anybody": true}, "users": {}}, "format": {"url": false, "name": true, "paragraph": false}}
f16555b2-44de-4026-8c2f-4dcd3c76fae2	bad jokes	jokes that are bad	\N	e127a127-2a9c-451a-ba77-1171938a35e2	t	bad-jokes	2021-11-06 22:17:36	2021-11-21 06:34:39	{"perms": {"perms": {"vote__list": true, "vote__users": true, "view_tag__list": true, "add_items__list": true, "view_tag__users": true, "add_items__users": true, "view_tag__anybody": true}, "users": {}}, "format": {"url": false, "name": true, "paragraph": false}}
745fd263-5283-434f-b56f-6b12e7300f44	good images	ranked by how much you enjoy the image	\N	092d58c9-d64b-40ab-a8a2-d683c92aa319	t	good-images	2021-11-11 23:57:03	2021-11-23 07:30:12	{"perms": {"perms": {"vote__list": true, "vote__users": true, "view_tag__list": true, "add_items__list": true, "view_tag__users": true, "add_items__users": true, "view_tag__anybody": true}, "users": {}}, "format": {"url": {"spotify": false, "twitter": false, "youtube": false, "image link": true, "any website": false, "youtube with timestamp": false}, "name": true, "paragraph": false}}
f9dee3a0-b96b-4b9b-93fd-2b4b847dac4f	SSBU Characters	Matchup comparison between smash ultimate characters	\N	4c8a17e1-11a6-46ec-a1d3-27df0dddde0d	t	ssbu-characters	2021-11-27 02:40:43	2021-11-27 02:40:43	{"perms": {"perms": {"vote__list": true, "vote__users": true, "view_tag__list": true, "add_items__list": true, "view_tag__users": true, "add_items__users": false, "view_tag__anybody": true}, "users": ["tommy"]}, "format": {"url": {"spotify": false, "twitter": false, "youtube": false, "image link": true, "any website": false, "youtube with timestamp": false}, "name": true, "paragraph": false}}
